time,chlora,obs,lon,lat,depth
2021-03-10 04:36:12.868164608,0.0,3289693,-125.3896636,44.52894899,191.5670109124671
2021-03-10 04:36:27.535015936,0.0,3289706,-125.3896636,44.52894899,191.557115981052
2021-03-10 04:36:53.486720512,0.0,3289729,-125.3896636,44.52894899,191.57331382367602
2021-03-10 04:37:01.382754816,0.0,3289736,-125.3896636,44.52894899,191.5133672240779
2021-03-10 04:37:27.332616192,0.0,3289759,-125.3896636,44.52894899,191.56860747785055
2021-03-10 04:37:31.845360128,0.0,3289763,-125.3896636,44.52894899,191.55362105690273
2021-03-10 04:37:45.386229760,0.0,3289775,-125.3896636,44.52894899,191.55118376572239
2021-03-10 04:38:01.181046272,0.0,3289789,-125.3896636,44.52894899,191.5385725567481
2021-03-10 04:38:14.720785408,0.0,3289801,-125.3896636,44.52894899,191.52324931203665
2021-03-10 04:38:23.746617856,0.0107,3289809,-125.3896636,44.52894899,191.56185704154822
2021-03-10 04:38:54.207096832,0.0,3289836,-125.3896636,44.52894899,191.51872467725406
2021-03-10 04:38:57.591345152,0.0,3289839,-125.3896636,44.52894899,191.52355022457743
2021-03-10 04:39:00.974871552,0.0107,3289842,-125.3896636,44.52894899,191.54012057568596
2021-03-10 04:39:14.514379776,0.0,3289854,-125.3896636,44.52894899,191.50728068428438
2021-03-10 04:39:24.669110272,0.0,3289863,-125.3896636,44.52894899,191.5305229552491
2021-03-10 04:40:12.052461568,0.0,3289905,-125.3896636,44.52894899,191.5247760719883
2021-03-10 04:41:02.819958272,0.0,3289950,-125.3896636,44.52894899,191.50611760535583
2021-03-10 04:41:20.872473600,0.0,3289966,-125.3896636,44.52894899,191.5094283310073
2021-03-10 04:41:43.435324416,0.0,3289986,-125.3896636,44.52894899,191.5297781465384
2021-03-10 04:42:29.690362368,0.0,3290027,-125.3896636,44.52894899,191.50706609342225
2021-03-10 04:42:36.460647424,0.0,3290033,-125.3896636,44.52894899,191.50077816754884
2021-03-10 04:42:37.589025280,0.0,3290034,-125.3896636,44.52894899,191.50044992851005
2021-03-10 04:43:00.152344064,0.0,3290054,-125.3896636,44.52894899,191.513148949538
2021-03-10 04:43:17.073738752,0.0,3290069,-125.3896636,44.52894899,191.49912724443746
2021-03-10 04:43:43.022664192,0.0,3290092,-125.3896636,44.52894899,191.48433768054736
2021-03-10 04:44:03.327861248,0.0107,3290110,-125.3896636,44.52894899,191.4879255258894
2021-03-10 04:44:04.456251392,0.1712,3290111,-125.3896636,44.52894899,191.49062324619024
2021-03-10 04:44:05.583877632,0.22469999999999998,3290112,-125.3896636,44.52894899,191.49095842640662
2021-03-10 04:44:13.481840640,0.0,3290119,-125.3896636,44.52894899,191.49042166639467
2021-03-10 04:44:38.304769536,0.0,3290141,-125.3896636,44.52894899,191.4783623523262
2021-03-10 04:44:46.201770496,0.0,3290148,-125.3896636,44.52894899,191.49130822279682
2021-03-10 04:44:57.483545600,0.0,3290158,-125.3896636,44.52894899,191.47627573036328
2021-03-10 04:45:15.534652416,0.0,3290174,-125.3896636,44.52894899,191.4951980650241
2021-03-10 04:45:20.048200192,0.0,3290178,-125.3896636,44.52894899,191.4744597662804
2021-03-10 04:45:26.818354176,0.0,3290184,-125.3896636,44.52894899,191.46809166236775
2021-03-10 04:45:50.511171584,0.0,3290205,-125.3896636,44.52894899,191.4968895111602
2021-03-10 04:46:22.098486784,0.0,3290233,-125.3896636,44.52894899,191.4480296154584
2021-03-10 04:46:45.790587904,0.0,3290254,-125.3896636,44.52894899,191.47446025256752
2021-03-10 04:47:10.608628736,0.0,3290276,-125.3896636,44.52894899,191.4623872028388
2021-03-10 04:47:13.993107968,0.0107,3290279,-125.3896636,44.52894899,191.47770921258947
2021-03-10 04:48:16.044540416,0.0107,3290334,-125.3896636,44.52894899,191.44363377492206
2021-03-10 04:48:20.557251584,0.0107,3290338,-125.3896636,44.52894899,191.46127462522207
2021-03-10 04:48:22.813814272,0.0,3290340,-125.3896636,44.52894899,191.45991197230666
2021-03-10 04:48:30.712509440,0.0,3290347,-125.3896636,44.52894899,191.44768600588816
2021-03-10 04:48:55.533507072,0.0,3290369,-125.3896636,44.52894899,191.4503625133674
2021-03-10 04:49:07.940666368,0.0,3290380,-125.3896636,44.52894899,191.4238426046432
2021-03-10 04:49:49.683786240,0.0,3290417,-125.3896636,44.52894899,191.4309244023817
2021-03-10 04:49:55.324388352,0.0107,3290422,-125.3896636,44.52894899,191.4406548032748
2021-03-10 04:50:19.016956416,0.0,3290443,-125.3896636,44.52894899,191.43723314405437
2021-03-10 04:50:20.144531968,0.0,3290444,-125.3896636,44.52894899,191.43426847401417
2021-03-10 04:50:24.657219072,0.0,3290448,-125.3896636,44.52894899,191.43274066835767
2021-03-10 04:50:43.838943232,0.0,3290465,-125.3896636,44.52894899,191.42817724315884
2021-03-10 04:50:51.735276544,0.0,3290472,-125.3896636,44.52894899,191.42373380446614
2021-03-10 04:51:13.169533952,0.0,3290491,-125.3896636,44.52894899,191.433033697137
2021-03-10 04:51:43.633141760,0.0,3290518,-125.3896636,44.52894899,191.41053015687493
2021-03-10 04:51:50.402511872,0.0,3290524,-125.3896636,44.52894899,191.42100321361008
2021-03-10 04:51:57.171436544,0.0,3290530,-125.3896636,44.52894899,191.4307048847885
2021-03-10 04:52:06.196233216,0.0963,3290538,-125.3896636,44.52894899,191.43071136245226
2021-03-10 04:52:42.301596160,0.0107,3290570,-125.3896636,44.52894899,191.40400673005152
2021-03-10 04:52:44.558356992,0.0,3290572,-125.3896636,44.52894899,191.41132143985556
2021-03-10 04:52:45.686736896,0.0107,3290573,-125.3896636,44.52894899,191.41372572027234
2021-03-10 04:52:58.095844864,0.0,3290584,-125.3896636,44.52894899,191.40743801612717
2021-03-10 04:53:00.352090624,0.0,3290586,-125.3896636,44.52894899,191.41444423104255
2021-03-10 04:53:13.891908608,0.0,3290598,-125.3896636,44.52894899,190.79647075880666
2021-03-10 04:53:30.817687040,0.0,3290613,-125.3896636,44.52894899,189.90966084820982
2021-03-10 04:53:46.613429760,0.0,3290627,-125.3896636,44.52894899,189.11842235318048
2021-03-10 04:53:48.870179840,0.0,3290629,-125.3896636,44.52894899,189.00337994071936
2021-03-10 04:54:21.589848576,0.0,3290658,-125.3896636,44.52894899,187.36638648841586
2021-03-10 04:54:22.718221824,0.0,3290659,-125.3896636,44.52894899,187.29598798077242
2021-03-10 04:54:26.103376896,0.0,3290662,-125.3896636,44.52894899,187.09419073662897
2021-03-10 04:54:34.002017792,0.0,3290669,-125.3896636,44.52894899,186.7484816809962
2021-03-10 04:55:25.904337920,0.0,3290715,-125.3896636,44.52894899,184.07395661800544
2021-03-10 04:55:51.856551424,0.0,3290738,-125.3896636,44.52894899,182.78851169783056
2021-03-10 04:56:03.138137600,0.0,3290748,-125.3896636,44.52894899,182.1781698003677
2021-03-10 04:56:30.219622400,0.0,3290772,-125.3896636,44.52894899,180.86159368167364
2021-03-10 04:56:43.760235008,0.0,3290784,-125.3896636,44.52894899,180.13840628633216
2021-03-10 04:56:55.043421184,0.0107,3290794,-125.3896636,44.52894899,179.56526950009766
2021-03-10 04:57:20.994586624,0.0,3290817,-125.3896636,44.52894899,178.24717061773183
2021-03-10 04:57:32.278407168,0.0,3290827,-125.3896636,44.52894899,177.6871682417194
2021-03-10 04:57:50.332697600,0.0,3290843,-125.3896636,44.52894899,176.78111645021974
2021-03-10 04:57:51.461105152,0.0,3290844,-125.3896636,44.52894899,176.7210869664938
2021-03-10 04:58:25.309834240,0.0,3290874,-125.3896636,44.52894899,175.03173998733507
2021-03-10 04:58:28.695001088,0.0642,3290877,-125.3896636,44.52894899,174.83253525815255
2021-03-10 04:58:29.823428096,0.0535,3290878,-125.3896636,44.52894899,174.76010599095073
2021-03-10 04:58:42.235759616,0.0,3290889,-125.3896636,44.52894899,174.1467985496509
2021-03-10 04:59:26.239645184,0.0,3290928,-125.3896636,44.52894899,171.93086624830036
2021-03-10 04:59:35.266670080,0.0,3290936,-125.3896636,44.52894899,171.41647412962982
2021-03-10 05:00:13.628940800,0.0107,3290970,-125.3896636,44.52894899,169.49127774841375
2021-03-10 05:00:29.427328000,0.0,3290984,-125.3896636,44.52894899,168.67481693851258
2021-03-10 05:00:35.069208576,0.0,3290989,-125.3896636,44.52894899,168.450650786387
2021-03-10 05:01:04.404911104,0.0,3291015,-125.3896636,44.52894899,166.90344050685505
2021-03-10 05:03:14.966739968,0.0,3291036,-125.3896636,44.52894899,160.5707270434054
2021-03-10 05:03:28.507394560,0.0,3291048,-125.3896636,44.52894899,159.9489532741938
2021-03-10 05:03:39.791198208,0.0,3291058,-125.3896636,44.52894899,159.3404030714511
2021-03-10 05:03:40.919567872,0.0,3291059,-125.3896636,44.52894899,159.30188279953484
2021-03-10 05:03:47.689870336,0.0107,3291065,-125.3896636,44.52894899,159.00674450348723
2021-03-10 05:03:53.330928128,0.0107,3291070,-125.3896636,44.52894899,158.66179360630198
2021-03-10 05:03:58.969325568,0.0,3291075,-125.3896636,44.52894899,158.43773948066035
2021-03-10 05:04:01.224641024,0.0,3291077,-125.3896636,44.52894899,158.34824754876323
2021-03-10 05:04:03.480260608,0.0,3291079,-125.3896636,44.52894899,158.23996862854008
2021-03-10 05:04:13.631821824,0.0107,3291088,-125.3896636,44.52894899,157.68353116087658
2021-03-10 05:04:17.015763456,0.0,3291091,-125.3896636,44.52894899,157.5433824771653
2021-03-10 05:04:21.527571968,0.0,3291095,-125.3896636,44.52894899,157.34262282010224
2021-03-10 05:04:22.655496192,0.0107,3291096,-125.3896636,44.52894899,157.2830216597988
2021-03-10 05:04:23.783431168,0.0,3291097,-125.3896636,44.52894899,157.21967728511206
2021-03-10 05:04:30.551078400,0.0,3291103,-125.3896636,44.52894899,156.8573949663487
2021-03-10 05:04:41.830444544,0.0107,3291113,-125.3896636,44.52894899,156.34122267727517
2021-03-10 05:05:02.132221440,0.0107,3291131,-125.3896636,44.52894899,155.3472222885477
2021-03-10 05:05:16.797595136,0.0,3291144,-125.3896636,44.52894899,154.6361889028381
2021-03-10 05:05:24.694386688,0.0,3291151,-125.3896636,44.52894899,154.21961555377382
2021-03-10 05:05:38.231593472,0.0,3291163,-125.3896636,44.52894899,153.58006868338626
2021-03-10 05:05:59.663785984,0.0107,3291182,-125.3896636,44.52894899,152.51578694445257
2021-03-10 05:06:05.303418880,0.0,3291187,-125.3896636,44.52894899,152.24672180319357
2021-03-10 05:06:07.559586304,0.0,3291189,-125.3896636,44.52894899,152.1382853030365
2021-03-10 05:06:15.456342528,0.0,3291196,-125.3896636,44.52894899,151.75002310734686
2021-03-10 05:06:22.224898560,0.0,3291202,-125.3896636,44.52894899,151.4078553138841
2021-03-10 05:06:33.506108928,0.0,3291212,-125.3896636,44.52894899,150.86451791609176
2021-03-10 05:06:36.890456576,0.0,3291215,-125.3896636,44.52894899,150.70993565944735
2021-03-10 05:06:52.684080128,0.0,3291229,-125.3896636,44.52894899,149.94852704308107
2021-03-10 05:07:08.474997760,0.0,3291243,-125.3896636,44.52894899,149.16937171652611
2021-03-10 05:07:15.243662848,0.0,3291249,-125.3896636,44.52894899,148.79766861261356
2021-03-10 05:07:17.499918848,0.0,3291251,-125.3896636,44.52894899,148.71231006450046
2021-03-10 05:07:22.012462080,0.0,3291255,-125.3896636,44.52894899,148.51691969326208
2021-03-10 05:08:12.774533632,0.0,3291300,-125.3896636,44.52894899,145.98435937522245
2021-03-10 05:08:37.593898496,0.0107,3291322,-125.3896636,44.52894899,144.8106573199657
2021-03-10 05:08:50.003386880,0.0,3291333,-125.3896636,44.52894899,144.18732768063066
2021-03-10 05:09:11.435000320,0.0,3291352,-125.3896636,44.52894899,143.13979153872913
2021-03-10 05:09:17.075607552,0.0107,3291357,-125.3896636,44.52894899,142.8686279724425
2021-03-10 05:09:23.844199424,0.0,3291363,-125.3896636,44.52894899,142.48843909452413
2021-03-10 05:09:40.765902848,0.0,3291378,-125.3896636,44.52894899,141.66720707510845
2021-03-10 05:09:45.278353920,0.0107,3291382,-125.3896636,44.52894899,141.48593604792947
2021-03-10 05:10:24.759481856,0.0,3291417,-125.3896636,44.52894899,139.57913903651885
2021-03-10 05:10:25.887617536,0.0,3291418,-125.3896636,44.52894899,139.5274791881474
2021-03-10 05:10:28.143853056,0.0,3291420,-125.3896636,44.52894899,139.40420873763875
2021-03-10 05:10:32.656330240,0.0107,3291424,-125.3896636,44.52894899,139.11981174684107
2021-03-10 05:10:34.912570880,0.0,3291426,-125.3896636,44.52894899,138.99017557963174
2021-03-10 05:10:42.809335296,0.0,3291433,-125.3896636,44.52894899,138.66627974931498
2021-03-10 05:10:52.962374144,0.0,3291442,-125.3896636,44.52894899,138.0892947615939
2021-03-10 05:11:15.521907712,0.0428,3291462,-125.3896636,44.52894899,137.0085531209559
2021-03-10 05:11:16.650051072,0.0321,3291463,-125.3896636,44.52894899,136.95341152589262
2021-03-10 05:11:29.059415552,0.0,3291474,-125.3896636,44.52894899,136.35985395675158
2021-03-10 05:11:30.187501568,0.0,3291475,-125.3896636,44.52894899,136.29324173656343
2021-03-10 05:11:53.877484032,0.0,3291496,-125.3896636,44.52894899,135.13290888461006
2021-03-10 05:12:25.462529536,0.0,3291524,-125.3896636,44.52894899,133.62161924984383
2021-03-10 05:12:29.974962176,0.0,3291528,-125.3896636,44.52894899,133.35215355046066
2021-03-10 05:12:41.255991808,0.0107,3291538,-125.3896636,44.52894899,132.84397957180892
2021-03-10 05:12:42.384099840,0.0,3291539,-125.3896636,44.52894899,132.78204836705703
2021-03-10 05:12:54.792652288,0.0,3291550,-125.3896636,44.52894899,132.13296914206495
2021-03-10 05:13:07.199903744,0.0,3291561,-125.3896636,44.52894899,131.5265435525138
2021-03-10 05:13:24.121728000,0.0107,3291576,-125.3896636,44.52894899,130.71878852207368
2021-03-10 05:13:27.506039808,0.0,3291579,-125.3896636,44.52894899,130.55570666098112
2021-03-10 05:13:32.018420224,0.0,3291583,-125.3896636,44.52894899,130.32435087182594
2021-03-10 05:13:37.658782208,0.0,3291588,-125.3896636,44.52894899,130.0607373032673
2021-03-10 05:13:42.171199488,0.0107,3291592,-125.3896636,44.52894899,129.84394776464666
2021-03-10 05:14:10.375738880,0.0,3291617,-125.3896636,44.52894899,128.4435253529675
2021-03-10 05:14:18.274491392,0.0,3291624,-125.3896636,44.52894899,128.05429785666956
2021-03-10 05:14:43.098808832,0.0,3291646,-125.3896636,44.52894899,126.86869171706782
2021-03-10 05:14:44.227219456,0.0,3291647,-125.3896636,44.52894899,126.79142676185688
2021-03-10 05:14:52.126027264,0.0,3291654,-125.3896636,44.52894899,126.38806232368039
2021-03-10 05:15:02.279027200,0.0107,3291663,-125.3896636,44.52894899,125.90473768671805
2021-03-10 05:15:23.718268416,0.0,3291682,-125.3896636,44.52894899,124.83324415837974
2021-03-10 05:15:45.157536768,0.0,3291701,-125.3896636,44.52894899,123.88546312804446
2021-03-10 05:15:55.312403968,0.0,3291710,-125.3896636,44.52894899,123.41543963298868
2021-03-10 05:15:57.568653312,0.0,3291712,-125.3896636,44.52894899,123.3248607514165
2021-03-10 05:16:15.621583872,0.0,3291728,-125.3896636,44.52894899,122.48312669270271
2021-03-10 05:16:28.033666048,0.0,3291739,-125.3896636,44.52894899,121.81690017004532
2021-03-10 05:16:34.804039168,0.0,3291745,-125.3896636,44.52894899,121.55862619351396
2021-03-10 05:16:52.858340864,0.0,3291761,-125.3896636,44.52894899,120.68203682724786
2021-03-10 05:17:00.754960384,0.0,3291768,-125.3896636,44.52894899,120.28791412021141
2021-03-10 05:17:03.011201024,0.0,3291770,-125.3896636,44.52894899,120.19699800277147
2021-03-10 05:17:12.038318080,0.0,3291778,-125.3896636,44.52894899,119.74076843168758
2021-03-10 05:17:28.964134400,0.0107,3291793,-125.3896636,44.52894899,118.96500337895219
2021-03-10 05:17:37.991140352,0.0,3291801,-125.3896636,44.52894899,118.50808938085684
2021-03-10 05:17:52.660081664,0.0,3291814,-125.3896636,44.52894899,117.83015468772646
2021-03-10 05:17:57.172413440,0.0107,3291818,-125.3896636,44.52894899,117.60911498961819
2021-03-10 05:18:05.069676544,0.0,3291825,-125.3896636,44.52894899,117.28422549432895
2021-03-10 05:18:15.225246208,0.0,3291834,-125.3896636,44.52894899,116.75752013481721
2021-03-10 05:18:37.793068032,0.0107,3291854,-125.3896636,44.52894899,115.69087964215575
2021-03-10 05:18:50.205252608,0.0,3291865,-125.3896636,44.52894899,115.07961587318935
2021-03-10 05:18:56.974294016,0.0107,3291871,-125.3896636,44.52894899,114.81763388682882
2021-03-10 05:18:59.230497792,0.0,3291873,-125.3896636,44.52894899,114.71411051619452
2021-03-10 05:19:05.999890944,0.0,3291879,-125.3896636,44.52894899,114.3590915251253
2021-03-10 05:19:09.385043968,0.0,3291882,-125.3896636,44.52894899,114.19872009533945
2021-03-10 05:19:36.466357760,0.0,3291906,-125.3896636,44.52894899,112.90161898970665
2021-03-10 05:19:45.493376512,0.0107,3291914,-125.3896636,44.52894899,112.49328977784492
2021-03-10 05:19:54.519770112,0.0,3291922,-125.3896636,44.52894899,112.1096334609782
2021-03-10 05:20:06.930107904,0.0107,3291933,-125.3896636,44.52894899,111.46197524392271
2021-03-10 05:20:09.186850304,0.0,3291935,-125.3896636,44.52894899,111.37672871871722
2021-03-10 05:20:13.700411392,0.0,3291939,-125.3896636,44.52894899,111.20022095798696
2021-03-10 05:20:21.599136256,0.0,3291946,-125.3896636,44.52894899,110.80186555763109
2021-03-10 05:20:28.369490432,0.0,3291952,-125.3896636,44.52894899,110.44926505414207
2021-03-10 05:20:30.626266112,0.0,3291954,-125.3896636,44.52894899,110.35657026905348
2021-03-10 05:20:43.038565376,0.0,3291965,-125.3896636,44.52894899,109.74710614731559
2021-03-10 05:20:49.808862208,0.0,3291971,-125.3896636,44.52894899,109.45738816985352
2021-03-10 05:20:50.937221120,0.0,3291972,-125.3896636,44.52894899,109.42501388114908
2021-03-10 05:21:01.090201600,0.0,3291981,-125.3896636,44.52894899,108.89355743958768
2021-03-10 05:21:06.731852288,0.0,3291986,-125.3896636,44.52894899,108.68714865976474
2021-03-10 05:21:07.860208640,0.0107,3291987,-125.3896636,44.52894899,108.63077567368543
2021-03-10 05:21:16.887411712,0.0107,3291995,-125.3896636,44.52894899,108.23607456813258
2021-03-10 05:21:20.272676864,0.0,3291998,-125.3896636,44.52894899,108.02959725064953
2021-03-10 05:21:22.529410048,0.0,3292000,-125.3896636,44.52894899,107.89583167298325
2021-03-10 05:21:27.042877440,0.0,3292004,-125.3896636,44.52894899,107.71165202830689
2021-03-10 05:21:30.428045312,0.0,3292007,-125.3896636,44.52894899,107.62039660961716
2021-03-10 05:21:32.684801024,0.0,3292009,-125.3896636,44.52894899,107.5198087432664
2021-03-10 05:21:55.251698176,0.0,3292029,-125.3896636,44.52894899,106.33205044520918
2021-03-10 05:22:00.892322816,0.0,3292034,-125.3896636,44.52894899,106.13360435514133
2021-03-10 05:22:03.148486144,0.0,3292036,-125.3896636,44.52894899,106.00354346099873
2021-03-10 05:22:08.790407168,0.0,3292041,-125.3896636,44.52894899,105.73637445832793
2021-03-10 05:22:09.918836224,0.0,3292042,-125.3896636,44.52894899,105.71112058350855
2021-03-10 05:22:14.432255488,0.0,3292046,-125.3896636,44.52894899,105.49533709955877
2021-03-10 05:22:20.074169856,0.0,3292051,-125.3896636,44.52894899,105.15568427022845
2021-03-10 05:22:21.202563584,0.0107,3292052,-125.3896636,44.52894899,105.1307512113585
2021-03-10 05:22:32.486471680,0.0,3292062,-125.3896636,44.52894899,104.61526033996968
2021-03-10 05:22:56.181792256,0.0,3292083,-125.3896636,44.52894899,103.4650990044686
2021-03-10 05:22:58.438054400,0.0,3292085,-125.3896636,44.52894899,103.32617130257024
2021-03-10 05:22:59.566169088,0.0214,3292086,-125.3896636,44.52894899,103.27470120567644
2021-03-10 05:23:02.950543360,0.0,3292089,-125.3896636,44.52894899,103.18937723728997
2021-03-10 05:23:04.079098880,0.0,3292090,-125.3896636,44.52894899,103.16565634723605
2021-03-10 05:23:10.849417728,0.0,3292096,-125.3896636,44.52894899,102.79418508680999
2021-03-10 05:23:14.234647552,0.0321,3292099,-125.3896636,44.52894899,102.58089372493203
2021-03-10 05:23:15.363053568,0.0,3292100,-125.3896636,44.52894899,102.53158788048881
2021-03-10 05:23:16.491422720,0.0,3292101,-125.3896636,44.52894899,102.49300147202733
2021-03-10 05:23:18.748224000,0.0,3292103,-125.3896636,44.52894899,102.44091123484428
2021-03-10 05:23:21.004983808,0.0,3292105,-125.3896636,44.52894899,102.38277492316134
2021-03-10 05:23:22.133371904,0.0428,3292106,-125.3896636,44.52894899,102.34174430067398
2021-03-10 05:23:25.518493184,0.0107,3292109,-125.3896636,44.52894899,102.1612529887249
2021-03-10 05:23:28.903875072,0.0,3292112,-125.3896636,44.52894899,101.94642465861138
2021-03-10 05:23:30.032295936,0.0107,3292113,-125.3896636,44.52894899,101.87998179930763
2021-03-10 05:23:31.160693248,0.0,3292114,-125.3896636,44.52894899,101.81768179169791
2021-03-10 05:23:32.289078272,0.0107,3292115,-125.3896636,44.52894899,101.75666156757073
2021-03-10 05:23:34.545901056,0.0,3292117,-125.3896636,44.52894899,101.65223490525953
2021-03-10 05:23:35.674292224,0.0,3292118,-125.3896636,44.52894899,101.60763681239655
2021-03-10 05:23:36.802689024,0.0,3292119,-125.3896636,44.52894899,101.56872669251251
2021-03-10 05:23:37.931098112,0.0,3292120,-125.3896636,44.52894899,101.53491503324668
2021-03-10 05:23:40.187863552,0.0,3292122,-125.3896636,44.52894899,101.456250682747
2021-03-10 05:23:43.573073408,0.0,3292125,-125.3896636,44.52894899,101.29099807691833
2021-03-10 05:23:46.958224384,0.0,3292128,-125.3896636,44.52894899,101.11601855380319
2021-03-10 05:23:53.728421888,0.0,3292134,-125.3896636,44.52894899,100.7357147047376
2021-03-10 05:23:59.369019904,0.0107,3292139,-125.3896636,44.52894899,100.55050123254438
2021-03-10 05:24:00.497107968,0.0,3292140,-125.3896636,44.52894899,100.52609621255031
2021-03-10 05:24:03.881758720,0.0107,3292143,-125.3896636,44.52894899,100.38024096130437
2021-03-10 05:24:06.138507776,0.0,3292145,-125.3896636,44.52894899,100.22665792986106
2021-03-10 05:24:07.266890240,0.0,3292146,-125.3896636,44.52894899,100.14331469619496
2021-03-10 05:24:08.395258880,0.0,3292147,-125.3896636,44.52894899,100.06705807301253
2021-03-10 05:24:10.652060160,0.0,3292149,-125.3896636,44.52894899,99.94310824421785
2021-03-10 05:24:15.165644288,0.0,3292153,-125.3896636,44.52894899,99.78876062632065
2021-03-10 05:24:17.422423552,0.0107,3292155,-125.3896636,44.52894899,99.70915683334765
2021-03-10 05:24:18.550809600,0.0,3292156,-125.3896636,44.52894899,99.66533337036854
2021-03-10 05:24:19.679228416,0.0107,3292157,-125.3896636,44.52894899,99.61458751859196
2021-03-10 05:24:21.936045056,0.0,3292159,-125.3896636,44.52894899,99.50445801050964
2021-03-10 05:24:29.834787328,0.0,3292166,-125.3896636,44.52894899,99.02482023050375
2021-03-10 05:24:30.963235328,0.0107,3292167,-125.3896636,44.52894899,98.97805636714338
2021-03-10 05:24:33.220026368,0.0107,3292169,-125.3896636,44.52894899,98.90181746676893
2021-03-10 05:24:35.476796416,0.0,3292171,-125.3896636,44.52894899,98.83774449646465
2021-03-10 05:24:36.605177344,0.0,3292172,-125.3896636,44.52894899,98.79530917249335
2021-03-10 05:24:38.862010368,0.0,3292174,-125.3896636,44.52894899,98.69700798234092
2021-03-10 05:24:39.990386688,0.0,3292175,-125.3896636,44.52894899,98.63847303092433
2021-03-10 05:24:41.118774784,0.0214,3292176,-125.3896636,44.52894899,98.57733956161684
2021-03-10 05:24:44.503964160,0.0,3292179,-125.3896636,44.52894899,98.40225821939329
2021-03-10 05:24:46.760677888,0.0,3292181,-125.3896636,44.52894899,98.28069620917283
2021-03-10 05:24:47.889085952,0.0107,3292182,-125.3896636,44.52894899,98.21278861122559
2021-03-10 05:24:50.145858048,0.0107,3292184,-125.3896636,44.52894899,98.08758424523556
2021-03-10 05:24:54.658748928,0.0,3292188,-125.3896636,44.52894899,97.94512096149656
2021-03-10 05:24:59.171386368,0.0,3292192,-125.3896636,44.52894899,97.79216178880131
2021-03-10 05:25:01.427606016,0.0,3292194,-125.3896636,44.52894899,97.64300040925615
2021-03-10 05:25:03.684113920,0.0214,3292196,-125.3896636,44.52894899,97.47045508556738
2021-03-10 05:25:05.940952064,0.0107,3292198,-125.3896636,44.52894899,97.31885997262796
2021-03-10 05:25:12.711330304,0.0214,3292204,-125.3896636,44.52894899,97.10709835957363
2021-03-10 05:25:14.968111616,0.0107,3292206,-125.3896636,44.52894899,97.05198619361792
2021-03-10 05:25:16.096465408,0.0,3292207,-125.3896636,44.52894899,97.00211900141612
2021-03-10 05:25:25.123746816,0.0107,3292215,-125.3896636,44.52894899,96.44472405323688
2021-03-10 05:25:27.380544512,0.0107,3292217,-125.3896636,44.52894899,96.39491850805722
2021-03-10 05:25:29.637377024,0.0107,3292219,-125.3896636,44.52894899,96.32520335713899
2021-03-10 05:25:31.894209024,0.0,3292221,-125.3896636,44.52894899,96.21189482470213
2021-03-10 05:25:35.279431168,0.0,3292224,-125.3896636,44.52894899,96.03641591716077
2021-03-10 05:25:36.407831040,0.0,3292225,-125.3896636,44.52894899,95.98682109419015
2021-03-10 05:25:42.049797632,0.0,3292230,-125.3896636,44.52894899,95.71653548184649
2021-03-10 05:25:45.434936320,0.0107,3292233,-125.3896636,44.52894899,95.51065902228537
2021-03-10 05:25:49.948624896,0.0,3292237,-125.3896636,44.52894899,95.32357308394569
2021-03-10 05:25:53.333437440,0.0,3292240,-125.3896636,44.52894899,95.21656651476371
2021-03-10 05:25:55.589592576,0.0,3292242,-125.3896636,44.52894899,95.1201768326064
2021-03-10 05:25:57.846039040,0.0,3292244,-125.3896636,44.52894899,94.99298325302064
2021-03-10 05:26:01.230324736,0.0,3292247,-125.3896636,44.52894899,94.77466946584022
2021-03-10 05:26:02.358431744,0.0,3292248,-125.3896636,44.52894899,94.70469194011747
2021-03-10 05:26:05.743632896,0.0,3292251,-125.3896636,44.52894899,94.5469140675076
2021-03-10 05:26:06.872020480,0.0,3292252,-125.3896636,44.52894899,94.51537006020641
2021-03-10 05:26:10.257164800,0.0,3292255,-125.3896636,44.52894899,94.43717712927038
2021-03-10 05:26:12.513955328,0.0,3292257,-125.3896636,44.52894899,94.34638089495768
2021-03-10 05:26:14.770740736,0.0,3292259,-125.3896636,44.52894899,94.21377715945674
2021-03-10 05:26:15.899119104,0.0,3292260,-125.3896636,44.52894899,94.14547122423804
2021-03-10 05:26:17.027518976,0.0214,3292261,-125.3896636,44.52894899,94.07863890001151
2021-03-10 05:26:18.155953152,0.0,3292262,-125.3896636,44.52894899,94.01615082726046
2021-03-10 05:26:19.284291072,0.0,3292263,-125.3896636,44.52894899,93.95629644882995
2021-03-10 05:26:20.412716032,0.0107,3292264,-125.3896636,44.52894899,93.89520210982364
2021-03-10 05:26:21.541104128,0.0,3292265,-125.3896636,44.52894899,93.82737908568556
2021-03-10 05:26:22.669502464,0.0,3292266,-125.3896636,44.52894899,93.7535993171673
2021-03-10 05:26:23.797867520,0.0428,3292267,-125.3896636,44.52894899,93.68023105922174
2021-03-10 05:26:30.568266240,0.0214,3292273,-125.3896636,44.52894899,93.5254035706578
2021-03-10 05:26:31.696642560,0.0,3292274,-125.3896636,44.52894899,93.50268796709211
2021-03-10 05:26:37.338656256,0.0107,3292279,-125.3896636,44.52894899,93.00461463042558
2021-03-10 05:26:41.852166656,0.0,3292283,-125.3896636,44.52894899,92.84064028500148
2021-03-10 05:26:42.980577280,0.0,3292284,-125.3896636,44.52894899,92.84435781623375
