time,backscatter,seawater_scattering_coefficient,obs,lon,lat,depth,particulate
2021-03-10 06:12:43.555653120,0.0011745656164183684,0.0006336416016948331,3294540,-125.3896636,44.52894899,76.35452911794343,0.0005409240147235354
2021-03-10 06:12:44.683791360,0.0012044066578362955,0.0006336655148533749,3294541,-125.3896636,44.52894899,76.47589302899168,0.0005707411429829206
2021-03-10 06:12:45.811913728,0.001129801473781616,0.0006336913183811824,3294542,-125.3896636,44.52894899,76.59622286648325,0.0004961101554004336
2021-03-10 06:12:46.940069376,0.0010999591462986275,0.0006337100594715133,3294543,-125.3896636,44.52894899,76.70781738840797,0.00046624908682711414
2021-03-10 06:12:48.068172288,0.0011596421635113698,0.0006337268957978753,3294544,-125.3896636,44.52894899,76.8067822782159,0.0005259152677134946
2021-03-10 06:12:49.196315136,0.0017117146987809563,0.0006337292019730022,3294545,-125.3896636,44.52894899,76.89509369662146,0.0010779854968079542
2021-03-10 06:12:50.324469760,0.0012193257642335617,0.0006337243791707698,3294546,-125.3896636,44.52894899,76.97586031488378,0.0005856013850627919
2021-03-10 06:12:51.452585472,0.0011596423434216021,0.0006337209288090682,3294547,-125.3896636,44.52894899,77.05573923856184,0.0005259214146125339
2021-03-10 06:12:52.580701184,0.0013536132392816726,0.0006337394981062842,3294548,-125.3896636,44.52894899,77.13968111304041,0.0007198737411753884
2021-03-10 06:12:53.708327424,0.0011894825289421058,0.0006337732290708777,3294549,-125.3896636,44.52894899,77.23085711658405,0.000555709299871228
2021-03-10 06:12:54.836197376,0.0011745608543716809,0.0006337995420126402,3294550,-125.3896636,44.52894899,77.33429865341185,0.0005407613123590407
2021-03-10 06:12:55.964064256,0.0010850352788182268,0.0006338091035142675,3294551,-125.3896636,44.52894899,77.44582336858097,0.0004512261753039593
2021-03-10 06:12:57.091898880,0.0011596394622011312,0.0006338164887451003,3294552,-125.3896636,44.52894899,77.56910735929715,0.0005258229734560309
2021-03-10 06:12:58.219741696,0.0012342435069325989,0.0006338284725558032,3294553,-125.3896636,44.52894899,77.6956953261924,0.0006004150343767957
2021-03-10 06:12:59.347591680,0.0011447180201888685,0.0006338350885516549,3294554,-125.3896636,44.52894899,77.81700716045418,0.0005108829316372136
2021-03-10 06:13:00.475451392,0.0011297968285988549,0.0006338453827341276,3294555,-125.3896636,44.52894899,77.92772650265894,0.0004959514458647273
2021-03-10 06:13:01.603320832,0.0011596384318976567,0.0006338506602828688,3294556,-125.3896636,44.52894899,78.0194424393637,0.0005257877716147879
2021-03-10 06:13:02.731159552,0.0012491638553709284,0.0006338461427453025,3294557,-125.3896636,44.52894899,78.09940705209316,0.0006153177126256258
2021-03-10 06:13:03.859278848,0.0011297971167647852,0.0006338358252850672,3294558,-125.3896636,44.52894899,78.17035683676961,0.000495961291479718
2021-03-10 06:13:04.987395072,0.0013237687957632386,0.0006338284206401627,3294559,-125.3896636,44.52894899,78.24678191270004,0.0006899403751230759
2021-03-10 06:13:06.115533824,0.0012790061251294238,0.000633829316173124,3294560,-125.3896636,44.52894899,78.3400350872174,0.0006451768089562999
2021-03-10 06:13:07.243673088,0.0012790059652823408,0.0006338346177379181,3294561,-125.3896636,44.52894899,78.45192582073301,0.0006451713475444227
2021-03-10 06:13:08.371748864,0.001204401260510133,0.0006338445251540702,3294562,-125.3896636,44.52894899,78.57636497974971,0.0005705567353560627
2021-03-10 06:13:09.499888128,0.001204400931605374,0.0006338554337665974,3294563,-125.3896636,44.52894899,78.70417180679006,0.0005705454978387766
2021-03-10 06:13:10.627996672,0.001219321496994673,0.0006338659084564904,3294564,-125.3896636,44.52894899,78.82851443879186,0.0005854555885381826
2021-03-10 06:13:11.756152832,0.0012491627386751073,0.000633883179612948,3294565,-125.3896636,44.52894899,78.93872635674067,0.0006152795590621592
2021-03-10 06:13:12.884236800,0.001189478304389297,0.0006339133426096476,3294566,-125.3896636,44.52894899,79.03909858347866,0.0005555649617796494
2021-03-10 06:13:14.012345344,0.0012043977514203635,0.0006339609093035275,3294567,-125.3896636,44.52894899,79.1295569063511,0.000570436842116836
2021-03-10 06:13:15.140546048,0.001398367496307065,0.0006340176523339391,3294568,-125.3896636,44.52894899,79.22032408849743,0.000764349843973126
2021-03-10 06:13:16.268669952,0.001159631941021717,0.0006340659397784331,3294569,-125.3896636,44.52894899,79.31841220866744,0.000525566001243284
2021-03-10 06:13:17.396741120,0.001204393628661154,0.0006340976467071141,3294570,-125.3896636,44.52894899,79.4209806857939,0.0005702959819540399
2021-03-10 06:13:18.524809728,0.0011894722399556211,0.0006341144785171644,3294571,-125.3896636,44.52894899,79.52152145048447,0.0005553577614384567
2021-03-10 06:13:19.652956160,0.0012789971935824689,0.0006341255441307941,3294572,-125.3896636,44.52894899,79.62093249357989,0.0006448716494516748
2021-03-10 06:13:20.781082112,0.001383443155158187,0.0006341324062919442,3294573,-125.3896636,44.52894899,79.72472909099534,0.0007493107488662427
2021-03-10 06:13:21.909179904,0.0013088386234773686,0.0006341365728762798,3294574,-125.3896636,44.52894899,79.82791897220433,0.0006747020506010888
2021-03-10 06:13:23.037279232,0.0012043923951921638,0.0006341385565295288,3294575,-125.3896636,44.52894899,79.93984245726105,0.0005702538386626351
2021-03-10 06:13:24.165395456,0.0013237592953326033,0.0006341435164660403,3294576,-125.3896636,44.52894899,80.05935276768314,0.000689615778866563
2021-03-10 06:13:25.293511168,0.0013088383325588592,0.0006341462216186874,3294577,-125.3896636,44.52894899,80.18640013612666,0.0006746921109401718
2021-03-10 06:13:26.421666304,0.0012342338978981325,0.0006341471703882777,3294578,-125.3896636,44.52894899,80.30626640089002,0.0006000867275098549
2021-03-10 06:13:27.549825024,0.001278996651254935,0.0006341435312251427,3294579,-125.3896636,44.52894899,80.41129306023363,0.0006448531200297923
2021-03-10 06:13:28.677952512,0.0012193132329117783,0.0006341399989819469,3294580,-125.3896636,44.52894899,80.50102446087338,0.0005851732339298314
2021-03-10 06:13:29.806129152,0.001368522084202484,0.0006341386994591745,3294581,-125.3896636,44.52894899,80.57538185225972,0.0007343833847433095
2021-03-10 06:13:30.934285312,0.001458047083256455,0.0006341482584151025,3294582,-125.3896636,44.52894899,80.64237126769245,0.0008238988248413524
2021-03-10 06:13:32.062392832,0.0011894702112601767,0.0006341817632004642,3294583,-125.3896636,44.52894899,80.71215105691171,0.0005552884480597124
2021-03-10 06:13:33.190540288,0.0012342321963905297,0.0006342036034031544,3294584,-125.3896636,44.52894899,80.79709897826629,0.0006000285929873753
2021-03-10 06:13:34.318649344,0.0012342321727196706,0.0006342043884821812,3294585,-125.3896636,44.52894899,80.90434655070847,0.0006000277842374894
2021-03-10 06:13:35.446744576,0.0012043900952066762,0.000634214838948138,3294586,-125.3896636,44.52894899,81.034888260884,0.0005701752562585382
2021-03-10 06:13:36.574877184,0.002159325865289548,0.0006342356480621247,3294587,-125.3896636,44.52894899,81.17682791114218,0.0015250902172274233
2021-03-10 06:13:37.702973440,0.0012640726325026126,0.0006342475924247976,3294588,-125.3896636,44.52894899,81.32174823675376,0.000629825040077815
2021-03-10 06:13:38.831052288,0.0012193096267641976,0.0006342596021971868,3294589,-125.3896636,44.52894899,81.45487348453366,0.0005850500245670108
2021-03-10 06:13:39.959162368,0.001278993067529302,0.0006342623907833468,3294590,-125.3896636,44.52894899,81.55974657576797,0.0006447306767459552
2021-03-10 06:13:41.087301632,0.0012939138529374505,0.0006342655682228616,3294591,-125.3896636,44.52894899,81.64195830054935,0.0006596482847145889
2021-03-10 06:13:42.215429632,0.001249151072688411,0.0006342700993067861,3294592,-125.3896636,44.52894899,81.7040378075107,0.0006148809733816249
2021-03-10 06:13:43.343606272,0.001383439020015075,0.0006342695544259493,3294593,-125.3896636,44.52894899,81.75859881396882,0.0007491694655891258
2021-03-10 06:13:44.471710720,0.001308834379980707,0.0006342773147159346,3294594,-125.3896636,44.52894899,81.82080779298558,0.0006745570652647725
2021-03-10 06:13:45.599804416,0.0015624891533175592,0.0006342841884109852,3294595,-125.3896636,44.52894899,81.90427475378875,0.000928204964906574
2021-03-10 06:13:46.727939584,0.0012640714713475388,0.0006342861038492733,3294596,-125.3896636,44.52894899,82.01096299887499,0.0006297853674982654
2021-03-10 06:13:47.856091648,0.0012939129475810136,0.0006342955957074199,3294597,-125.3896636,44.52894899,82.14046527201863,0.0006596173518735937
2021-03-10 06:13:48.984223232,0.0012193080100438467,0.0006343132231175112,3294598,-125.3896636,44.52894899,82.28078462337868,0.0005849947869263355
2021-03-10 06:13:50.112395776,0.001293912375681517,0.0006343145635996215,3294599,-125.3896636,44.52894899,82.42209762852042,0.0006595978120818956
2021-03-10 06:13:51.240482816,0.00130883329878427,0.0006343131741940423,3294600,-125.3896636,44.52894899,82.54814208032525,0.0006745201245902277
2021-03-10 06:13:52.368598016,0.0012043868949777885,0.0006343209792698909,3294601,-125.3896636,44.52894899,82.65350709146192,0.0005700659157078976
2021-03-10 06:13:53.496537600,0.0013685160385326952,0.00063433921303463,3294602,-125.3896636,44.52894899,82.7423929733888,0.0007341768254980652
2021-03-10 06:13:54.624669696,0.0013386735666839596,0.0006343627422283654,3294603,-125.3896636,44.52894899,82.81607094273643,0.0007043108244555942
2021-03-10 06:13:55.752754688,0.0011894644255496713,0.0006343736548420098,3294604,-125.3896636,44.52894899,82.88253845866299,0.0005550907707076616
2021-03-10 06:13:56.880897536,0.0012640686515287465,0.000634379627307876,3294605,-125.3896636,44.52894899,82.95734056845792,0.0006296890242208704
2021-03-10 06:13:58.008998912,0.0012640685964910555,0.0006343814527142577,3294606,-125.3896636,44.52894899,83.04651433023959,0.0006296871437767977
2021-03-10 06:13:59.137095168,0.0014580398595237243,0.000634387844189485,3294607,-125.3896636,44.52894899,83.15310331722416,0.0008236520153342393
2021-03-10 06:14:00.265283072,0.0011745426135739087,0.0006344045250349201,3294608,-125.3896636,44.52894899,83.27498795791857,0.0005401380885389885
2021-03-10 06:14:01.393410048,0.0012043839853211375,0.0006344174823338718,3294609,-125.3896636,44.52894899,83.40658528057828,0.0005699665029872656
2021-03-10 06:14:02.521540096,0.001234225324885466,0.0006344315070262711,3294610,-125.3896636,44.52894899,83.53866886190735,0.0005997938178591949
2021-03-10 06:14:03.649948160,0.0012789876494866872,0.0006344420881758006,3294611,-125.3896636,44.52894899,83.66462820254539,0.0006445455613108866
2021-03-10 06:14:04.778315776,0.0019205853405207494,0.0006344487557713187,3294612,-125.3896636,44.52894899,83.7740794010139,0.0012861365847494307
2021-03-10 06:14:05.906709504,0.0012043829971353716,0.0006344502569755581,3294613,-125.3896636,44.52894899,83.8642649967354,0.0005699327401598135
2021-03-10 06:14:07.035103232,0.0013088291116517675,0.0006344520466330367,3294614,-125.3896636,44.52894899,83.94141529548969,0.0006743770650187308
2021-03-10 06:14:08.163477504,0.0012043826786924641,0.0006344608186053215,3294615,-125.3896636,44.52894899,84.01285779596884,0.0005699218600871426
2021-03-10 06:14:09.291895296,0.0011446984925879082,0.0006344827503038639,3294616,-125.3896636,44.52894899,84.08482135999286,0.0005102157422840443
2021-03-10 06:14:10.420301312,0.001458036329535753,0.0006345049214586962,3294617,-125.3896636,44.52894899,84.16527127768244,0.0008235314080770569
2021-03-10 06:14:11.548697088,0.0012939060504712479,0.0006345243485483367,3294618,-125.3896636,44.52894899,84.26295580693312,0.0006593817019229112
2021-03-10 06:14:12.677124096,0.0012939055174113734,0.0006345420282670563,3294619,-125.3896636,44.52894899,84.37698139092319,0.0006593634891443171
2021-03-10 06:14:13.805617152,0.0012789841345900294,0.0006345586649192921,3294620,-125.3896636,44.52894899,84.49777952416198,0.0006444254696707373
2021-03-10 06:14:14.933912064,0.0012491417484631687,0.0006345793510203325,3294621,-125.3896636,44.52894899,84.61943304861299,0.0006145623974428362
2021-03-10 06:14:16.062290432,0.0012491409446894052,0.0006346060093653641,3294622,-125.3896636,44.52894899,84.73528648926542,0.0006145349353240411
2021-03-10 06:14:17.190718464,0.0012939028691254244,0.0006346298625853439,3294623,-125.3896636,44.52894899,84.83951222822174,0.0006592730065400805
2021-03-10 06:14:18.319149568,0.0012939024988087005,0.0006346421446869144,3294624,-125.3896636,44.52894899,84.93910207154964,0.0006592603541217861
2021-03-10 06:14:19.447577600,0.0014431109657996651,0.0006346535910331285,3294625,-125.3896636,44.52894899,85.04170573052369,0.0008084573747665367
2021-03-10 06:14:20.575991296,0.0012939016880192603,0.0006346690357172297,3294626,-125.3896636,44.52894899,85.14838450485607,0.0006592326523020307
2021-03-10 06:14:21.704414208,0.0011745342347898415,0.0006346824197943154,3294627,-125.3896636,44.52894899,85.26455491564886,0.0005398518149955261
